Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,engament score
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,47,53,2028,92626.88,30,44.32578325427772
0,0.0,17,3557.94,24,38,0,0.0,24,51.44978398541794
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,517.0,55,1589.4499999999998,52,76,39,751.73,0,35.78157363114319
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
4,459.57,2,1000.0,43,49,2037,53104.36,20,54.42157582747696
0,0.0,0,0.0,5,8,0,0.0,12,31.62921095529335
0,0.0,6,2010.0,0,0,0,0.0,0,12.897349731779496
0,0.0,1,19.99,26,27,1522,41491.29,0,16.776817613836524
1,372.22,2,22.0,14,16,901,10642.6,6,39.273004206258385
0,0.0,0,0.0,8,10,0,0.0,0,9.985914809033803
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,8,362.89,42,56,1028,72987.09999999999,0,20.547297859158068
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,3920.68,0,0.0,64,73,4,383.2,24,47.811323061255365
1,600.0,44,4858.35,22,24,5,156.43,12,52.83245230012703
0,0.0,0,0.0,0,0,199,10536.92,0,4.696823342878194
0,0.0,0,0.0,1,3,14,583.03,0,7.8952606162511
0,0.0,0,0.0,4,6,13,302.96999999999997,6,26.937724584726897
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
28,13789.039999999999,12,3981.25,101,182,2590,87795.74,6,60.459888627341606
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,73,133315.91,6,19.813573470728368
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,10340.23,0,0.0,45,62,869,149072.74,12,42.59588950955663
0,0.0,0,0.0,2,3,0,0.0,12,30.3658443136056
3,9599.710000000001,19,7034.0,89,117,3556,139845.12,0,36.31908685021463
0,0.0,6,36.5,5,5,672,9605.199999999999,6,34.09168987158837
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,25.0,2,117.0,36,40,2113,60243.75,6,41.042135093633476
0,0.0,8,608.0,9,9,168,7160.6,6,35.37911982200751
1,95.38,0,0.0,56,87,801,13909.259999999998,0,21.025036924969456
15,2448.98,66,12782.060000000001,112,191,1286,51084.36,12,68.69708588077762
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,2,4,893,43917.340000000004,0,8.343418295830169
2,1159.34,0,0.0,15,26,0,0.0,12,39.638742276497595
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,40,4129.32,98,157,2319,93479.96,0,31.180909586045914
7,5212.58,33,5676.52,68,83,617,26637.809999999998,6,55.40674243641523
4,1300.0,0,0.0,52,56,1184,62652.520000000004,0,21.40270128101939
0,0.0,0,0.0,0,0,45,1217.6200000000001,0,5.106852742372421
0,0.0,0,0.0,77,109,2928,45244.44,36,50.527787946599624
0,0.0,61,2740.55,88,143,1489,45843.01,6,49.74261036624269
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,24,4383.75,46,59,912,38586.78,6,44.03735480673812
2,180.0,163,4581.84,128,339,1578,51782.59,0,45.425017936810825
0,0.0,0,0.0,9,10,58,9032.55,6,26.76896682443185
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,402,15922.279999999999,0,5.04171415858135
0,0.0,0,0.0,47,70,418,9910.400000000001,12,37.52102733390765
0,0.0,10,595.8199999999999,21,30,219,9056.630000000001,0,20.345503195920315
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,1665,14244.86,0,7.508710721690161
0,0.0,0,0.0,18,24,0,0.0,10,32.57657959432935
0,0.0,3,48.03,49,60,1140,36794.79,6,37.51421019669786
0,0.0,5,234.56,84,146,1613,35301.89,12,46.776166148751464
0,0.0,0,0.0,17,26,0,0.0,24,39.68987381504921
22,18453.670000000002,0,0.0,17,23,425,28370.25,0,24.31644215007999
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,4,5,1,2.0,0,9.25279466704714
0,0.0,11,638.97,13,18,8,817.76,12,41.20435567265842
1,35.0,2,188.0,61,133,678,54691.03,6,42.2104373143457
0,0.0,0,0.0,0,0,1794,28678.719999999998,0,6.757461005235282
0,0.0,0,0.0,53,71,14,94.92,18,40.710955245063914
0,0.0,38,1671.21,66,139,846,34297.97,0,28.866250971608324
0,0.0,26,815.5,111,395,1681,87926.67,0,30.337303197293586
1,373.02,45,4185.96,62,91,1113,75879.09,12,55.37173604835411
0,0.0,8,4986.0,67,96,775,48236.89,6,42.577316602809034
2,452.5,14,1544.19,31,60,921,20245.559999999998,0,30.050889701840966
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,1625.91,6,321.79,36,50,16,3682.13,0,24.179082213202644
0,0.0,0,0.0,0,0,60,2645.1499999999996,0,4.844917417082932
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,753.55,52,111,501,9721.93,6,42.95065403598046
2,861.73,7,360.0,85,206,1302,48780.649999999994,0,31.028737449400968
0,0.0,1,10.0,21,65,199,22966.179999999997,6,33.17968349493987
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,105,264,56,13954.51999999999,14,40.656751047262055
1,153.0,3,0.62,91,192,659,15284.61,6,44.98733890236237
0,0.0,52,1341.0,2,5,1027,23026.91,0,22.758061692270235
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,175.06,41,3970.29,74,106,1591,62817.2,6,51.995177558267514
0,0.0,0,0.0,36,81,66,2774.03,6,32.061313478207325
0,0.0,0,0.0,9,9,0,0.0,10,30.893827175807807
2,368.53999999999996,0,0.0,21,49,473,20458.48,6,36.307545305854426
0,0.0,0,0.0,6,6,8,130.31,6,27.28392208671441
0,0.0,27,4733.76,25,30,195,37715.03,6,40.6492313993745
1,0.36,5,68.31,28,48,59,266.77000000000004,0,24.285028553775305
0,0.0,3,56.5,110,363,1514,23416.54,6,44.17563862771145
0,0.0,2,825.0,27,35,302,12024.33,6,36.29766622046
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,2206.7,16,2146.2200000000003,110,218,1459,27209.9,6,55.09665583400689
0,0.0,0,0.0,11,14,47,336.11,0,11.482750423414236
0,0.0,0,0.0,12,22,0,0.0,8,30.55166762564318
137,5412972.35,18,2051.0,25,26,279,66016.64,0,50.38280337409975
0,0.0,0,0.0,3,5,8,280.0,0,8.83622570327082
0,0.0,0,0.0,59,72,505,33249.850000000006,0,14.46146496058174
1,14.0,0,0.0,125,235,0,0.0,0,23.143524633718553
5,27599.51,10,1303.0,21,28,0,0.0,6,47.01371208799435
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,600.0,1,1038.0,105,262,0,0.0,37,62.020260560184866
0,0.0,0,0.0,60,91,0,0.0,12,37.53054470353436
0,0.0,0,0.0,27,32,277,17879.059999999998,0,12.204751856249162
11,4564.46,98,9775.89,93,158,22,328.9,12,68.18131833708443
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,6622.0,54,3714.4100000000003,71,115,3050,220222.78,12,59.15358020618236
0,0.0,41,3371.3399999999997,77,131,0,0.0,18,55.126329412526154
0,0.0,0,0.0,3,3,0,0.0,6,26.019120806900045
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,54,4051.52,88,117,2353,65329.75,30,62.225891054521725
2,3165.0,8,2834.05,9,9,169,12119.28,6,42.299518946921545
4,3366.6800000000003,0,0.0,11,14,0,0.0,0,18.047630969798234
0,0.0,0,0.0,10,10,0,0.0,0,10.184363389719309
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
8,3190.33,32,6347.71,75,145,2626,89055.7,12,62.23242495306643
0,0.0,0,0.0,0,0,19,56.62,0,5.6168573581885894
3,22842.92,8,302.08,152,489,64,1088.0,22,63.76558306605951
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,382,8905.5,0,5.607745219578916
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,24,29,110,1642.3799999999999,6,30.697007063263754
1,536.39,8,2250.0,125,335,93,17506.879999999997,36,63.80981291998727
3,4978.54,115,16138.349999999999,43,55,0,0.0,18,65.9724835897773
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
2,3250.56,0,0.0,59,77,3349,109762.73999999999,12,44.256753275064405
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,50,61,0,0.0,24,42.31605534915056
1,1138.0,0,0.0,0,0,0,0.0,0,9.516052877564885
0,0.0,0,0.0,0,0,0,0.0,18,30.188905869009695
0,0.0,2,15.0,38,62,2,15.0,24,46.33346848516062
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
19,6992.85,2,374.99,0,0,0,0.0,0,22.28349235281599
16,13894.439999999999,8,763.3399999999999,74,121,9,1350.0,30,65.52628652570363
5,434.0,64,6490.24,89,136,2942,86596.84,6,58.923071998138504
0,0.0,0,0.0,0,0,5,190.44,0,4.843538391531741
0,0.0,11,1534.54,117,253,889,27232.999999999996,6,46.175556497338206
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,2900.0,9,3235.6,49,68,2057,216742.12,18,53.41121679311857
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,9,9,36,4420.35,12,31.590264677665957
0,0.0,0,0.0,0,0,883,65833.49,0,4.029751368952663
0,0.0,1,60.0,0,0,0,0.0,0,8.501253042050184
3,1895.5,15,1640.0,44,57,1634,90948.77,0,30.225244082956046
0,0.0,0,0.0,3,3,0,0.0,18,33.81361151126201
5,71181.04,0,0.0,29,43,0,0.0,5,38.829500236143296
0,0.0,0,0.0,55,114,100,8677.05,6,32.73427224435643
0,0.0,16,6500.5,41,68,33,6986.900000000001,14,48.09780314976783
0,0.0,17,902.8199999999999,8,8,1738,76413.82,0,19.52900504654136
0,0.0,0,0.0,8,10,865,53645.130000000005,12,31.796735933836246
0,0.0,2,2.0,49,94,82,16006.960000000001,12,39.74467439267475
2,300.0,0,0.0,19,22,294,4344.5199999999995,6,36.09103392208779
0,0.0,0,0.0,0,0,8,667.96,0,4.5693749842387525
0,0.0,0,0.0,0,0,368,2117.27,0,6.684438189744508
0,0.0,2,45.0,22,34,118,1927.92,6,35.128418618237504
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,7,2165.35,15,24,199,10002.67,6,37.55798840025136
0,0.0,3,48.03,14,18,0,0.0,12,38.181060571267004
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,89,200,1283,101732.82,18,42.13552690806261
0,0.0,0,0.0,18,21,18,19122.96,0,9.08564696588489
0,0.0,0,0.0,0,0,21,16766.2,0,2.5650042382849563
0,0.0,0,0.0,8,9,0,0.0,6,27.51923760498386
0,0.0,20,455.41,18,30,19,155.81000000000003,6,39.617326422852884
0,0.0,0,0.0,0,0,1,36.99,6,22.442204697075823
0,0.0,0,0.0,106,231,0,0.0,6,36.01200387326744
0,0.0,0,0.0,100,307,1923,22090.15,6,39.14420728971369
0,0.0,29,983.6,108,236,436,8454.99,4,45.89014971450658
0,0.0,76,3863.5,0,0,0,0.0,0,20.35761810042235
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,6,7,0,0.0,12,31.6599512516836
3,3142.92,6,1401.0,45,71,236,15770.29,0,28.68609250249891
0,0.0,21,1216.73,69,109,582,11142.630000000001,12,49.55742498353834
0,0.0,0,0.0,38,49,0,0.0,12,35.79004018182798
0,0.0,4,552.25,12,16,127,-2652.640000000001,6,39.43962171452192
7,99246.26,0,0.0,0,0,0,0.0,0,15.084915745510012
0,0.0,0,0.0,0,0,35,536.27,0,5.321347797278172
0,0.0,26,1797.6,91,133,1900,59070.27,0,28.933647168835474
0,0.0,0,0.0,40,50,1462,70808.16,0,13.725240541014257
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,23,35,182,1978.33,12,35.81982732551254
0,0.0,0,0.0,27,34,401,8732.8,0,13.522784025362723
0,0.0,0,0.0,0,0,91,7690.41,0,4.307781518687442
0,0.0,0,0.0,42,76,2068,36644.24,6,33.988153773781136
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,30,42,1461,-7441.5599999999995,6,39.36621507631683
2,3000.0,0,0.0,12,14,0,0.0,0,16.71138219533406
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
8,8404.39,4,650.16,115,171,114,9437.67,20,59.67553377801681
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
16,4864.39,6,142.14,45,72,0,0.0,12,54.49297795125589
15,10576.89,6,580.8199999999999,70,111,3180,82406.75,0,36.06036114053189
0,0.0,0,0.0,143,274,0,0.0,0,19.46688793934559
4,216.0,0,0.0,5,5,0,0.0,12,38.31093741203687
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,90,1349.27,61,115,1166,43389.17,0,31.427658665515132
0,0.0,11,381.44,9,14,0,0.0,0,18.345865435513886
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
7,9125.0,18,4299.22,9,10,0,0.0,0,30.458700433186763
0,0.0,0,0.0,13,13,0,0.0,6,28.30386127222286
30,48135.97,3,1143.0,0,0,42,460.76,0,26.976333735183772
0,0.0,7,1620.0,0,0,0,0.0,6,30.573559782321567
0,0.0,0,0.0,0,0,6,278.89,0,4.788377112066176
0,0.0,4,120.95,7,17,22,177.22,0,16.662665288404803
0,0.0,10,283.59000000000003,85,146,2170,124305.94,0,24.12445445563138
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,834,32964.35,0,5.119766144573731
0,0.0,0,0.0,2,2,0,0.0,42,41.650973199915654
0,0.0,8,1502.93,71,107,1363,35023.74,6,43.027734964295284
0,0.0,54,1569.12,119,305,3453,125539.5,0,33.44833597582724
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,17,4818.44,0,0,2488,71276.36,36,49.232706772723645
0,0.0,0,0.0,65,78,106,4210.45,0,15.356402724451888
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,38,93,0,0.0,12,36.86025782602562
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,7,2815.88,11,13,115,31152.26,18,42.753370812493685
1,50.0,2,160.3,95,142,102,1101.8600000000001,12,49.469005043277164
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
5,1125.08,4,2195.0,140,445,76,938.02,12,59.19188758439499
0,0.0,0,0.0,15,19,26,2394.14,12,33.06390114501647
0,0.0,4,74.18,81,143,2,1338.57,48,56.52095051730424
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,77,7629.41,98,158,1854,52859.46,12,57.22804923893325
0,0.0,0,0.0,10,10,0,0.0,30,40.32207864355096
0,0.0,16,1118.74,16,18,1324,45503.79,0,21.40659891048636
0,0.0,1,20.87,4,4,1059,42610.86,24,40.53346394547251
3,928.4,12,1416.0700000000002,76,105,1692,42882.0,0,32.940366063233846
0,0.0,74,6090.72,0,0,340,2226.97,0,22.66870728087323
0,0.0,6,992.0,45,53,1349,47567.240000000005,0,22.04509197988043
2,500.0,18,3758.65,44,48,3933,56588.76000000001,0,33.35544941558913
0,0.0,0,0.0,41,43,0,0.0,72,53.854071213937516
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,24,39,0,0.0,0,12.641543154080754
4,4698.530000000001,16,664.87,89,130,1915,79609.29,1,43.45479369113866
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,4,85.0,78,93,2223,32006.78,0,23.599000249476223
0,0.0,0,0.0,29,31,1507,155558.68,14,34.28074256725823
0,0.0,1,53.0,1,1,712,73819.15,6,27.289512919264418
1,174.0,26,4562.219999999999,17,20,1678,25820.800000000003,0,30.198421954757336
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,100.0,151,557,655,32493.659999999996,18,51.0378726053117
0,0.0,44,1519.6599999999999,83,133,3326,65080.240000000005,6,48.94250466565723
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
2,500.0,34,3492.0,29,35,1136,39791.61000000001,12,53.96120910581407
0,0.0,11,685.21,75,123,523,12070.669999999998,0,25.564022248326122
0,0.0,5,131.28,137,442,529,16130.539999999999,76,68.44652553679819
0,0.0,0,0.0,26,30,0,0.0,0,12.392977617197053
0,0.0,0,0.0,0,0,568,1624.79,0,7.421775741144192
0,0.0,93,6620.48,60,90,1554,21269.499999999996,0,34.569539508769054
0,0.0,0,0.0,20,26,0,0.0,12,34.10208555195695
1,100.0,0,0.0,0,0,290,3227.78,0,10.596675275423035
0,0.0,0,0.0,31,41,0,0.0,0,13.041652162214277
1,517.59,0,0.0,36,74,124,2770.8500000000004,0,19.40673172242945
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,81,121,560,16420.4,0,17.090017494517014
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,200.0,12,3757.05,18,26,703,40821.93,12,49.51238531265983
2,826.51,17,3855.5,73,116,3194,129014.17000000001,6,51.021756972104534
0,0.0,1,1.0,78,165,525,22296.19,12,42.42592115467059
0,0.0,0,0.0,44,46,1117,31982.61,0,14.605917090060574
7,1247.6,21,608.62,64,116,746,32049.43,6,52.11065062517077
1,200.0,0,0.0,16,16,141,6610.5,0,15.679069142999582
0,0.0,1,75.0,69,143,1042,25983.72,6,38.970375015109546
0,0.0,0,0.0,30,46,1049,50523.869999999995,12,35.411023605745996
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,62,119,0,0.0,15,39.81726223402378
3,193.61,0,0.0,0,0,15,561.3699999999999,0,11.29312448978516
0,0.0,0,0.0,52,76,1009,48081.57,12,37.03418131633752
4,2307.0299999999997,84,3313.0,71,129,1568,39103.07,0,40.70222896125514
0,0.0,0,0.0,0,0,299,46785.56,0,3.1300618755872023
4,9920.5,0,0.0,16,18,0,0.0,0,18.991568885977884
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,7,11,0,0.0,0,9.959449158537689
0,0.0,0,0.0,18,35,0,0.0,12,34.360706985311396
0,0.0,0,0.0,0,0,101,2600.1899999999996,0,5.243880332293553
0,0.0,0,0.0,20,21,228,7622.62,0,12.034456969100205
0,0.0,0,0.0,33,44,0,0.0,4,28.62407920177555
2,21068.45,15,973.72,83,139,187,23836.489999999998,72,71.89987005089088
9,1587.21,11,5112.23,34,40,290,11565.829999999998,18,58.57261937165419
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,14.31,26,31,425,13595.76,0,16.330565204284405
0,0.0,0,0.0,57,63,11,517.11,24,42.598142925848535
3,8378.560000000001,5,7716.0,36,49,18,2279.51,24,57.647952766026776
0,0.0,0,0.0,0,0,403,15142.72,0,5.1043806700000935
0,0.0,0,0.0,0,0,461,9645.619999999999,0,5.77324082547047
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,6,948.8800000000001,13,15,4,43.02,0,18.594677470404957
0,0.0,0,0.0,11,11,0,0.0,0,10.359147013102186
0,0.0,0,0.0,11,18,0,0.0,0,10.846461346417513
0,0.0,0,0.0,0,0,178,27478.290000000005,0,3.4098089208469453
0,0.0,0,0.0,30,33,290,52933.229999999996,0,10.811382472461608
5,943.65,52,33678.119999999995,47,67,87,8299.02,18,65.23710516638255
0,0.0,0,0.0,1,2,0,0.0,0,7.602245850018445
0,0.0,0,0.0,9,9,1810,140860.2,6,26.576897992659227
0,0.0,1,40.0,7,9,7,680.0,0,13.139796123423302
0,0.0,0,0.0,41,50,8,810.6800000000001,6,31.066783157804277
0,0.0,0,0.0,26,53,0,0.0,24,41.16754112970779
0,0.0,0,0.0,14,35,19,639.54,30,42.18887512314187
0,0.0,0,0.0,5,6,89,21628.97,0,7.562342275464577
36,24629.809999999998,0,0.0,38,55,713,51094.07,0,28.561396948575727
0,0.0,9,4250.0,20,24,480,10025.4,24,50.52912651330966
2,4250.0,53,1107.76,9,9,840,31279.530000000002,0,29.511604774480507
5,6649.01,45,1638.96,28,39,2101,119382.58000000002,18,58.843958692920985
8,3904.04,10,523.82,60,114,170,5203.2699999999995,0,33.380912333394946
0,0.0,0,0.0,0,0,425,26541.559999999998,0,4.448362377455947
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,38,46,1065,38489.75,0,14.016143118306415
2,360.0,18,3020.0,66,110,3252,143530.88,18,58.050190440629024
28,15425.64,7,1297.0,46,58,1887,101135.2,0,36.013848133790056
0,0.0,0,0.0,26,28,0,0.0,12,34.51186953263276
0,0.0,6,243.25,40,49,0,0.0,24,48.203638934176475
0,0.0,0,0.0,3,3,0,0.0,12,30.600136467051733
0,0.0,0,0.0,13,14,0,0.0,48,46.00073332938442
0,0.0,0,0.0,5,7,0,0.0,0,9.31661192016838
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,180.23,39,3142.6499999999996,54,72,780,10796.71,0,36.408235486054906
0,0.0,38,6829.0,81,119,0,0.0,0,30.337508496817108
0,0.0,0,0.0,0,0,1,222.67,0,4.428757523360762
1,200.0,20,454.5,33,50,1478,51011.93,0,28.024867831130305
0,0.0,0,0.0,44,52,44,290.61,0,14.791485429347224
0,0.0,0,0.0,8,11,0,0.0,0,10.07133259092725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,7,7,1232,55003.44,0,9.760441561393625
0,0.0,0,0.0,79,95,267,46165.44,0,14.141505477733636
0,0.0,34,1237.1399999999999,29,36,2465,98576.22,0,24.862032800214834
0,0.0,18,563.0,12,18,0,0.0,30,50.35762970471248
0,0.0,4,591.7,86,128,3891,199843.53,1,32.67621066995517
0,0.0,0,0.0,3,4,0,0.0,0,8.572757485135092
0,0.0,0,0.0,0,0,33,2885.06,0,4.417517611502166
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,4835.49,0,0.0,69,115,1,66.23,6,39.740071706739236
0,0.0,21,7910.09,34,49,1930,102913.1599999999,72,66.13317806100518
0,0.0,0,0.0,22,25,0,0.0,0,11.961760739723292
0,0.0,0,0.0,0,0,2,37.89,0,4.9495403294773475
1,3.0,0,0.0,130,287,916,46782.869999999995,108,69.83526947702387
1,833.0,3,64.55,22,25,680,18047.57,6,40.12358380488225
0,0.0,0,0.0,2,2,0,0.0,0,7.936244405856353
3,3616.0,0,0.0,13,49,527,22361.26,6,36.97589495674458
0,0.0,48,6586.09,16,23,1549,-33129.66,0,36.787284173987366
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,140.0,0,0.0,0,0,49,451.59000000000003,0,11.194845094993394
5,8473.67,25,4589.41,24,30,0,0.0,18,58.12280786260265
1,265.0,121,8125.88,129,352,911,-16280.749999999996,6,69.42999615441082
0,0.0,0,0.0,65,78,685,24668.100000000002,0,15.642700416147887
0,0.0,27,596.52,9,14,136,1069.22,0,22.013563577780047
0,0.0,0,0.0,46,50,0,0.0,12,36.104487271716955
0,0.0,117,8990.960000000001,56,180,1739,74140.42,6,53.196828798545404
0,0.0,0,0.0,100,200,326,30519.979999999996,0,17.060694609216124
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,12,1554.15,19,19,1008,114102.97999999998,0,18.988831899991986
0,0.0,0,0.0,26,51,0,0.0,18,38.55051993359056
0,0.0,0,0.0,7,19,30,1354.0900000000001,0,10.552620694641945
0,0.0,1,60.0,87,229,966,32544.43,0,22.32583124878918
0,0.0,0,0.0,16,20,0,0.0,0,11.34170002913341
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
5,967.2,6,509.08,54,79,1071,20542.82,6,48.70114274217731
0,0.0,79,5041.67,66,231,1642,111134.89,0,32.90993728713395
0,0.0,0,0.0,31,31,0,0.0,6,30.289428905409913
0,0.0,33,1587.42,136,397,1056,50200.670000000006,0,32.22069818777745
0,0.0,0,0.0,12,16,441,20626.510000000002,0,10.876463185502857
0,0.0,0,0.0,38,50,922,47035.49,6,31.18198440870707
0,0.0,0,0.0,0,0,223,3970.55,0,5.682159575539945
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,22,49,74,6604.99,0,12.385398934424396
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,7027.32,17,834.7,83,145,3197,292620.16000000003,12,55.34061626232763
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,0,0.0,19,28,0,0.0,0,11.928299737295946
0,0.0,0,0.0,14,19,0,0.0,0,11.144217522422712
2,507.6,0,0.0,66,96,1,4.5,24,49.588219390489144
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,3,127.72,97,141,1610,93660.13,0,21.952910166017194
0,0.0,66,5802.88,89,208,965,9348.09,10,56.44795392206267
0,0.0,0,0.0,31,39,25,860.8,0,13.144134176912281
7,1374.18,2,55.0,57,80,1027,22080.39,12,51.576317374462235
0,0.0,10,430.0,11,27,289,10837.52,1,29.13546481807519
0,0.0,0,0.0,0,0,40,9032.39,0,3.5897030483919607
0,0.0,33,1350.1200000000001,72,91,1198,27452.56,0,28.4921495155094
5,884.4,5,1159.96,42,59,19,2860.83,0,28.431755099163947
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,2600.0,15,614.0,101,142,799,48510.37,12,52.841521541443534
18,10549.74,33,6980.4,95,128,19,6270.0,0,41.34634612880488
0,0.0,5,234.35,92,120,2853,83598.38,0,24.06106734931902
0,0.0,0,0.0,26,26,0,0.0,0,12.215207910518515
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,14,8025.0,16,16,22,21005.0,0,20.218886147922067
2,102.51,28,2765.1,86,119,1868,79321.57,12,56.440679969923046
10,19698.79,0,0.0,121,274,31,792.8499999999999,0,29.863086721344434
0,0.0,13,1145.5,110,139,2249,86666.45000000001,30,57.04922781596748
40,65344.35,70,8930.98,80,164,1035,78048.37,24,77.15746529925143
0,0.0,81,1280.07,92,128,1309,48170.04,0,31.949973862340762
18,3482.05,33,1683.3899999999999,59,76,76,3646.39,30,68.80585279586836
