Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled
18,4819.4,31,15122.960000000001,106,200,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
4,2914.29,27,1927.27,8,11,1878,59520.6,0
0,0.0,0,0.0,5,5,0,0.0,6
0,0.0,0,0.0,13,17,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,100.0,0,0,6,317.23,0
2,11540.9,81,16190.0,74,84,604,46604.78999999999,12
107,115687.59000000001,0,0.0,0,0,0,0.0,0
3,379.87,34,1440.8899999999999,33,56,815,27850.739999999998,0
0,0.0,51,2030.52,117,216,3892,132705.4,0
48,102835.19,0,0.0,17,21,0,0.0,6
0,0.0,17,525.1,63,88,1133,29709.289999999997,0
0,0.0,0,0.0,0,0,0,0.0,0
4,948.23,6,221.0,0,0,0,0.0,0
0,0.0,94,3495.17,131,348,1945,27666.81,6
0,0.0,0,0.0,123,237,1140,-41815.45,12
0,0.0,30,4471.0,110,177,17,768.1600000000001,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,25,58,328,6319.360000000001,3
6,6477.55,4,463.38,32,37,1272,44583.329999999994,18
1,646.19,167,13458.44,102,213,2732,150005.88,24
1,700.0,1,35.0,64,89,940,37925.11,0
0,0.0,2,442.12,58,77,2371,77255.39,0
0,0.0,102,2439.41,111,216,2050,86833.31,15
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,128,5441.71,0
0,0.0,32,860.4000000000001,36,48,1212,33256.979999999996,0
0,0.0,27,1262.19,67,95,2193,81127.95000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,14,19,271,6649.4,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,9,1633.5,0,0,217,31786.489999999998,0
21,64680.72,4,561.08,91,188,1478,83309.21,26
0,0.0,0,0.0,8,9,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
5,1710.1200000000001,35,2294.98,47,81,865,74481.9,6
0,0.0,32,1832.7400000000002,92,141,1764,51105.409999999996,6
0,0.0,0,0.0,0,0,174,10636.6,0
0,0.0,0,0.0,0,0,2,98.07,0
0,0.0,0,0.0,0,0,0,0.0,0
4,484.0,25,1012.2,59,89,483,3432.0,7
55,170332.52,1620,295168.05,5,6,16,2112.0,5
0,0.0,52,1419.1299999999999,83,256,509,10466.9,0
0,0.0,0,0.0,47,59,531,48178.61,0
3,295.62,0,0.0,0,0,0,0.0,0
0,0.0,35,3430.1299999999997,134,283,3192,118592.35,0
1,1367.66,0,0.0,30,38,469,30417.77,6
0,0.0,128,11516.750000000002,80,172,19,387.1,12
0,0.0,9,80.22,82,131,1230,28285.62,6
5,1050.0,7,1004.0799999999999,42,48,466,35037.67,6
0,0.0,90,4319.84,66,98,878,1443.65,6
0,0.0,4,158.29,24,38,87,1398.3600000000001,6
0,0.0,0,0.0,9,35,0,0.0,20
0,0.0,0,0.0,36,44,752,42638.19,6
0,0.0,0,0.0,6,7,0,0.0,12
0,0.0,59,1735.57,80,114,1377,48434.42,12
2,581.78,51,5932.37,84,107,3521,69886.70000000001,6
22,2631.79,0,0.0,58,88,760,21863.800000000003,0
0,0.0,105,15914.51,86,232,2188,89610.45999999999,12
0,0.0,0,0.0,6,6,0,0.0,6
2,251.83,0,0.0,5,6,91,11713.72,5
0,0.0,0,0.0,22,22,68,14501.91,6
1,290.0,0,0.0,27,40,381,10964.55,0
1,369.2,37,3600.14,59,86,277,3751.2999999999997,0
0,0.0,0,0.0,12,14,42,302.71,6
0,0.0,0,0.0,0,0,146,964.7900000000001,0
6,2279.0,0,0.0,88,190,883,20140.88,6
10,3791.5200000000004,64,2518.65,99,191,1217,19436.920000000002,0
0,0.0,24,577.4799999999999,0,0,-3,7.070000000000025,0
0,0.0,0,0.0,13,16,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
7,19336.04,0,0.0,30,40,0,0.0,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,73,118,1008,28118.66,0
0,0.0,0,0.0,24,24,1460,121280.78,12
0,0.0,0,0.0,3,4,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,37,49,0,0.0,0
2,2981.8,1,140.0,26,57,233,10859.7,0
0,0.0,0,0.0,0,0,694,63926.06000000001,0
23,28851.120000000003,0,0.0,24,24,0,0.0,12
0,0.0,0,0.0,19,22,0,0.0,0
0,0.0,3,65.0,61,111,1040,18035.61,2
0,0.0,1,180.0,10,15,1870,131211.65999999997,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,24,2454.23,121,340,2077,112390.26000000001,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,5,6,0,0.0,0
15,10785.39,0,0.0,113,220,612,57940.92999999999,5
1,538.61,2,549.0,9,16,188,36791.55,0
4,205.85,46,21648.620000000003,5,7,2159,322375.52,0
0,0.0,97,5293.31,54,77,721,20794.16,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,0,0.0,0,0,131,462.27,0
0,0.0,0,0.0,0,0,0,0.0,0
11,17693.7,5,159.7,148,960,172,16450.23,0
0,0.0,16,293.06,24,32,3412,87425.29000000001,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,100.0,62,7926.52,46,82,31,940.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,59,90,0,0.0,7
0,0.0,0,0.0,37,46,147,7250.82,12
0,0.0,0,0.0,50,73,412,18426.190000000002,0
0,0.0,2,150.0,96,166,1972,82364.61,0
0,0.0,13,1775.53,71,99,0,0.0,6
2,167.11,1,115.37,24,37,0,0.0,0
0,0.0,0,0.0,8,8,0,0.0,18
0,0.0,28,1069.75,41,60,2317,99118.91,0
0,0.0,0,0.0,0,0,0,0.0,0
1,4.47,9,877.09,86,196,962,18556.57,30
0,0.0,0,0.0,79,117,0,0.0,8
0,0.0,1,25.3,44,65,571,53298.81,6
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,1,193.0,30,51,3,127.21,40
3,401.87,9,492.27,47,62,601,11414.259999999998,18
0,0.0,12,217.75,108,301,2874,71461.95,6
0,0.0,0,0.0,9,11,1456,95907.38999999998,0
0,0.0,0,0.0,72,184,121,9296.510000000002,2
3,30581.96,5,135.5,9,13,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,11,1724.0,73,96,1252,45196.72,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,16,1207.57,2,2,15,13464.390000000001,6
0,0.0,30,1563.89,65,79,1776,55268.46000000001,0
0,0.0,32,843.3299999999999,50,63,0,0.0,6
0,0.0,0,0.0,5,5,0,0.0,3
0,0.0,0,0.0,0,0,1246,86839.34,0
0,0.0,0,0.0,0,0,0,0.0,12
0,0.0,9,565.15,11,14,140,5188.53,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,6,3450.0,48,59,1297,100800.56,12
0,0.0,0,0.0,8,13,0,0.0,12
0,0.0,46,651.71,36,40,1193,17124.54,0
8,2534.0,49,1141.6399999999999,80,109,997,36785.17,0
0,0.0,0,0.0,61,71,1780,34714.14000000001,6
1,275.0,15,251.26999999999998,91,200,703,21684.7,6
1,1117.38,4,258.25,24,41,2597,24599.0,18
0,0.0,1,18.0,17,34,2945,77076.89,6
0,0.0,0,0.0,0,0,1146,62927.51,0
17,5846.200000000001,74,3609.83,101,147,3711,175246.46,6
0,0.0,0,0.0,0,0,21,1751.76,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,39,41,95,8694.41,0
0,0.0,20,362.99,73,92,1020,22846.35,6
1,109.08,0,0.0,17,64,26,1061.06,5
0,0.0,0,0.0,0,0,2,0.16,6
0,0.0,0,0.0,17,21,0,0.0,0
0,0.0,0,0.0,11,11,0,0.0,12
6,5445.59,6,84.7,94,136,1726,51824.81,12
0,0.0,9,266.0,73,99,1795,100363.08000000002,8
0,0.0,0,0.0,0,0,-6,-10512.27,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,7,8,0,0.0,0
0,0.0,0,0.0,18,22,0,0.0,12
1,800.0,17,969.01,63,122,519,15561.94,10
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,57,2842.97,102,248,3750,140789.17,6
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
3,1431.8,31,714.72,101,221,2864,90537.95,6
1,850.0,26,1173.71,40,53,590,24651.96,12
0,0.0,52,2086.0299999999997,80,218,1553,50890.83,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,41.73,45,50,291,11941.119999999999,6
0,0.0,0,0.0,5,5,0,0.0,0
15,9032.509999999998,0,0.0,100,245,1731,23231.82,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,19,38,243,16458.63,6
0,0.0,0,0.0,0,0,478,14872.62,0
0,0.0,14,426.17,43,56,1125,89310.32999999999,6
0,0.0,0,0.0,0,0,52,1117.28,0
0,0.0,0,0.0,8,13,0,0.0,0
0,0.0,0,0.0,8,13,0,0.0,10
0,0.0,23,956.39,81,252,668,29471.07,0
0,0.0,0,0.0,0,0,2,54.93,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,11,310.25,26,46,929,14251.96,3
0,0.0,0,0.0,73,114,1211,31605.43,6
0,0.0,0,0.0,15,20,128,43358.83,6
0,0.0,0,0.0,82,125,1088,70536.20999999999,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,78,116,2675,141441.22,30
0,0.0,0,0.0,22,36,0,0.0,3
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,5,5,0,0.0,0
0,0.0,1,71.84,24,30,165,6411.360000000001,1
0,0.0,0,0.0,2,3,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,2,3,1,246.4,10
7,2022.94,9,594.14,15,18,20,871.0,36
1,1035.0,33,8893.7,71,79,237,18670.81,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
4,2992.81,26,3698.2000000000003,61,78,138,1331.95,18
0,0.0,1,79.13,0,0,0,0.0,0
0,0.0,0,0.0,42,48,0,0.0,0
1,80.45,0,0.0,54,85,295,16752.62,12
0,0.0,0,0.0,0,0,66,2462.56,0
0,0.0,0,0.0,6,7,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
3,164.45,17,4340.0,53,92,146,4260.57,12
0,0.0,0,0.0,22,37,4960,153687.27,12
0,0.0,49,1226.44,82,139,1244,53156.53,24
0,0.0,1,15.0,31,33,0,0.0,57
0,0.0,0,0.0,3,3,93,2246.8099999999995,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,28,3738.29,79,97,0,0.0,0
19,10202.99,20,2222.6,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,11,14,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
8,1082.27,58,9887.02,52,67,81,10365.0,0
0,0.0,21,1970.0,3,3,2291,177641.95,0
0,0.0,0,0.0,0,0,222,15382.58,0
6,710.07,21,6915.75,32,43,147,78575.58,0
0,0.0,16,1600.0,0,0,229,29229.54,0
1,21.7,4,743.69,30,35,12,868.8699999999999,12
4,1905.82,89,13932.880000000001,57,77,3356,125468.6,18
0,0.0,0,0.0,0,0,313,16565.829999999998,0
0,0.0,0,0.0,0,0,300,4756.48,0
0,0.0,24,1404.2399999999998,134,392,1176,46873.42,0
4,1133.77,6,204.32,42,53,656,14982.73,5
0,0.0,0,0.0,0,0,749,22937.27,0
0,0.0,0,0.0,0,0,0,0.0,0
10,1634.0,64,3406.8700000000003,68,92,1296,48733.729999999996,18
12,3616.0,24,2503.65,45,62,1185,22076.42,0
9,7007.71,25,4004.2100000000005,0,0,1546,152775.52000000002,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,24,28,0,0.0,8
1,100.0,103,5986.84,130,261,1180,16723.41,0
0,0.0,0,0.0,0,0,19,238.12,0
0,0.0,37,5121.02,63,87,69,305.25,12
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,29,1730.38,34,45,1904,123905.95999999999,0
1,200.0,23,12707.0,11,11,2164,109845.94,42
0,0.0,0,0.0,0,0,0,0.0,18
6,1963.4,24,811.04,56,91,2064,77201.42,0
0,0.0,5,288.49,19,20,657,32147.32,6
0,0.0,0,0.0,0,0,1,21.39,0
4,2400.5,30,1391.5700000000002,31,39,22,1444.33,10
3,936.85,2,240.0,51,69,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
1,125.0,17,7000.0,66,190,301,68583.64,3
11,1380.0,18,8584.96,134,314,1709,118106.08,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,19,2941.0,126,206,3136,168369.52000000002,6
0,0.0,0,0.0,1,1,0,0.0,2
1,400.0,0,0.0,27,46,0,0.0,20
0,0.0,0,0.0,0,0,0,0.0,0
3,4014.45,8,351.85,37,46,2490,123271.46000000002,12
0,0.0,0,0.0,0,0,2,6091.06,0
44,35822.94,17,3917.58,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,9,4001.0,102,166,167,8520.66,0
0,0.0,0,0.0,23,34,0,0.0,12
0,0.0,0,0.0,2,2,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,6,9,31,963.25,0
0,0.0,0,0.0,0,0,0,0.0,0
16,6933.42,9,2580.0,86,155,3,87.30000000000001,6
0,0.0,14,254.79000000000002,60,72,1888,27999.480000000003,0
1,70.0,0,0.0,148,479,2559,92782.53,14
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,102,2102.5,0
0,0.0,0,0.0,3,4,0,0.0,0
0,0.0,1,22.0,24,30,0,0.0,21
12,4515.47,35,2447.58,10,11,718,21950.61,6
0,0.0,0,0.0,13,18,579,69474.19,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,6,9,0,0.0,0
0,0.0,0,0.0,5,8,0,0.0,12
3,1431.8,31,714.72,0,0,0,0.0,0
21,15400.0,0,0.0,27,33,1057,113906.60999999999,6
0,0.0,0,0.0,9,29,999,18575.97,6
0,0.0,6,340.0,59,83,307,5944.219999999999,6
0,0.0,0,0.0,43,52,71,3358.4199999999996,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,45,76,0,0.0,18
0,0.0,0,0.0,7,8,0,0.0,6
0,0.0,0,0.0,88,128,2295,54182.02,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,15,16,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,33,36,1784,26870.35,0
4,7917.23,2,1242.51,55,106,0,0.0,12
1,100.0,0,0.0,128,233,26,601.95,16
0,0.0,36,1624.69,85,170,231,7929.400000000001,6
0,0.0,0,0.0,99,134,0,0.0,12
0,0.0,8,185.87,86,118,5037,157698.28,6
0,0.0,0,0.0,8,23,0,0.0,0
0,0.0,0,0.0,3,3,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,29,37,0,0.0,12
0,0.0,0,0.0,6,6,0,0.0,0
1,29347.06,0,0.0,26,33,0,0.0,30
0,0.0,0,0.0,0,0,370,20615.15,0
0,0.0,0,0.0,66,96,0,0.0,18
0,0.0,0,0.0,0,0,1625,89888.72,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,1563.19,2,250.0,0,0,115,13685.23,0
1,631.0,0,0.0,27,33,664,13628.029999999999,0
0,0.0,2,2025.0,0,0,7,904.96,0
0,0.0,0,0.0,71,88,27,2694.35,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
1,80.0,19,4759.009999999999,39,43,2163,52495.96,0
1,100.0,25,5770.36,3,3,0,0.0,0
2,700.0,5,1316.0,52,59,2331,83475.6,18
0,0.0,13,338.51,66,113,679,12383.71,47
0,0.0,0,0.0,49,59,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,3,159.47,73,114,59,1747.2599999999998,0
4,407.54,16,486.40000000000003,34,48,2136,100730.58,0
0,0.0,56,1814.76,90,130,0,0.0,0
0,0.0,7,405.99,128,237,2384,248236.99000000002,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,1965,34084.08,0
8,2073.33,16,1457.31,130,287,2521,97251.26000000001,18
0,0.0,0,0.0,46,56,1223,84530.4,0
6,3910.0,23,3282.0,63,83,304,1591.61,12
1,400.0,5,578.0,43,53,0,0.0,12
1,100.0,12,2205.5,5,8,66,10254.99,0
0,0.0,0,0.0,27,36,28,900.48,0
0,0.0,18,1554.96,48,82,496,-1512.7799999999993,0
0,0.0,0,0.0,28,29,141,18326.059999999998,0
13,30152.3,31,2367.76,86,165,992,38879.75,6
4,1582.58,19,2151.86,90,157,3682,86340.65999999999,6
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,32,23082.010000000002,0,0,24,385.75,0
0,0.0,0,0.0,0,0,551,35015.29,0
11,2911.36,34,1218.02,17,29,812,51092.19,0
0,0.0,5,684.8700000000001,74,98,494,21153.28,0
0,0.0,0,0.0,1,1,0,0.0,0
0,0.0,23,1252.8799999999999,76,121,1039,34557.25,0
2,179.76,44,6849.5,50,66,0,0.0,0
0,0.0,13,1347.73,83,127,827,7643.93,6
0,0.0,0,0.0,95,125,1553,35724.93,6
0,0.0,33,2629.13,62,75,2375,90893.62,6
3,1568.1799999999998,5,249.7,120,266,2156,90910.05,14
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,11,11,0,0.0,12
0,0.0,0,0.0,0,0,902,28736.21,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,7,10,0,0.0,16
0,0.0,0,0.0,8,8,0,0.0,36
0,0.0,0,0.0,18,18,224,20463.7,6
0,0.0,0,0.0,16,26,0,0.0,0
0,0.0,0,0.0,29,47,0,0.0,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,7,13,0,0.0,12
2,175.0,0,0.0,56,119,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,60,95,583,30842.12,30
0,0.0,0,0.0,0,0,0,0.0,0
5,515.28,32,1722.1299999999999,128,362,1688,39347.770000000004,6
0,0.0,0,0.0,0,0,2,55.1,0
0,0.0,0,0.0,0,0,0,0.0,0
3,1410.6,37,5967.0,133,368,4010,65798.89,6
0,0.0,0,0.0,24,35,129,1806.75,6
0,0.0,0,0.0,2,2,0,0.0,5
0,0.0,0,0.0,2,2,0,0.0,42
7,1086.23,0,0.0,39,62,0,0.0,12
0,0.0,45,991.16,107,284,2148,36349.770000000004,6
0,0.0,6,851.8000000000001,56,84,170,4073.47,6
0,0.0,0,0.0,11,13,6,661.9,12
0,0.0,0,0.0,52,72,1025,50916.82,0
0,0.0,19,4394.469999999999,128,237,3633,133803.63,0
0,0.0,17,1032.99,93,273,1572,95093.29000000001,0
0,0.0,0,0.0,34,134,3,10.02,0
0,0.0,0,0.0,9,11,285,14603.400000000001,0
0,0.0,55,4056.42,34,100,2161,40811.25,0
0,0.0,0,0.0,45,55,0,0.0,12
5,236.74,34,10486.66,50,78,49,3628.36,12
0,0.0,0,0.0,51,103,632,31089.47,0
0,0.0,0,0.0,0,0,0,0.0,6
0,0.0,2,600.0,26,39,201,10194.230000000001,5
0,0.0,0,0.0,0,0,54,6137.94,0
0,0.0,149,4775.02,133,325,3204,125322.43000000001,12
0,0.0,0,0.0,58,74,0,0.0,0
16,8735.439999999999,16,9373.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,3,130.0,57,82,304,7635.7300000000005,5
0,0.0,2,515.38,41,105,287,1810.71,0
0,0.0,20,10898.43,94,187,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
3,1973.09,23,876.28,85,135,1656,84580.71,0
0,0.0,0,0.0,9,13,0,0.0,0
0,0.0,1,500.0,18,20,0,0.0,6
0,0.0,0,0.0,89,122,2276,35503.95,4
0,0.0,1,200.0,97,198,469,19063.039999999997,30
0,0.0,0,0.0,0,0,2291,61806.06,0
0,0.0,0,0.0,112,187,954,56277.09,0
0,0.0,0,0.0,22,33,0,0.0,24
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,50.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,25,1171.3,15,16,0,0.0,6
0,0.0,0,0.0,37,48,677,14363.04,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,58,77,0,0.0,0
45,72706.52,2,1229.62,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,61,3649.0899999999997,71,110,1315,31505.25,0
8,6977.129999999999,17,5934.0,74,124,1204,39406.44,6
0,0.0,0,0.0,8,11,0,0.0,12
0,0.0,0,0.0,0,0,67,8228.869999999999,0
0,0.0,0,0.0,0,0,0,0.0,0
1,100.0,30,665.46,64,99,1734,40447.49,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,4,5,31,1953.0900000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
14,7639.539999999999,10,1013.0,27,33,1638,41721.119999999995,5
0,0.0,0,0.0,36,41,41,1627.77,0
0,0.0,6,5.94,0,0,16,939.81,0
0,0.0,0,0.0,79,135,0,0.0,0
0,0.0,40,9104.64,115,253,3393,250646.81,6
0,0.0,0,0.0,2,2,0,0.0,0
5,1100.0,31,5652.61,23,29,755,205751.90000000002,6
0,0.0,0,0.0,0,0,399,34981.43,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,1,3,835,45995.57,0
0,0.0,0,0.0,5,5,226,4048.4400000000005,6
5,1209.16,17,339.40999999999997,15,15,1639,32856.520000000004,0
0,0.0,0,0.0,0,0,0,0.0,0
1,1500.0,9,3969.77,74,98,1546,53617.880000000005,6
0,0.0,0,0.0,12,15,0,0.0,0
0,0.0,0,0.0,9,10,334,23420.03,0
0,0.0,5,189.56,70,126,1622,59567.31,48
1,345.0,9,925.97,30,35,269,6046.049999999999,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,3,97.0,110,207,2030,50741.65,0
0,0.0,0,0.0,0,0,0,0.0,0
2,2200.0,16,1944.75,107,213,1361,32310.03,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,216,11658.52,133,322,2297,91600.29000000001,6
0,0.0,56,1577.48,87,122,1632,41667.82,6
6,2016.84,39,1751.45,98,145,885,21565.04,16
13,5688.0,77,4080.6600000000003,112,194,911,38213.31,12
5,599.0,8,9964.720000000001,17,20,0,0.0,12
0,0.0,7,504.65,74,106,3009,77980.48999999999,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,43,61,408,45601.69,8
0,0.0,0,0.0,13,14,27,2289.26,12
0,0.0,91,11134.55,51,69,1885,59955.58,3
0,0.0,0,0.0,5,5,74,4616.51,18
0,0.0,0,0.0,0,0,18,180.0,0
0,0.0,0,0.0,54,80,476,8156.610000000001,0
1,2150.0,0,0.0,20,28,0,0.0,6
19,6832.530000000001,1,30.0,126,324,3083,65849.1,12
0,0.0,0,0.0,20,23,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
13,28205.92,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,19,410.02,0
0,0.0,5,751.0,13,22,761,-4785.329999999998,6
0,0.0,26,2312.52,45,52,2320,125116.22,6
0,0.0,0,0.0,8,8,144,5723.210000000001,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,38,59,0,0.0,0
2,343.4,0,0.0,10,10,10,496.02,6
0,0.0,0,0.0,1,1,0,0.0,0
2,1188.19,0,0.0,78,119,1,101.99,9
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,4,185.0,13,23,84,2196.36,6
0,0.0,16,1239.12,80,120,1648,74929.48,6
0,0.0,0,0.0,0,0,11,212.01,0
0,0.0,4,1900.0,18,29,0,0.0,6
0,0.0,0,0.0,8,9,0,0.0,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,1,14.74,0,0,0,-0.18,0
0,0.0,1,10.0,112,390,2387,21902.160000000003,6
0,0.0,0,0.0,0,0,171,3871.3199999999997,0
0,0.0,5,240.46,14,26,60,1337.3400000000001,0
0,0.0,2,1000.0,14,19,0,0.0,30
0,0.0,0,0.0,0,0,0,0.0,0
1,3000.0,1,500.0,0,0,0,0.0,0
0,0.0,0,0.0,25,27,0,0.0,6
0,0.0,4,60.24,10,13,13,-9.790000000000001,6
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,57,1472.31,100,159,2141,48061.3,6
0,0.0,0,0.0,0,0,0,0.0,0
1,19.6,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,22,30,353,2536.54,6
0,0.0,0,0.0,9,13,0,0.0,0
0,0.0,0,0.0,61,87,0,0.0,0
0,0.0,49,2685.2200000000003,16,27,2336,211645.65,4
0,0.0,0,0.0,27,32,0,0.0,12
0,0.0,6,178.81,75,147,773,36067.71,0
0,0.0,0,0.0,29,35,1461,50221.63,12
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,0,0,393,29098.11,0
0,0.0,9,2966.95,97,154,0,0.0,12
0,0.0,13,6250.0,10,12,684,68885.52,6
0,0.0,5,466.88,0,0,0,0.0,0
1,1238.9,372,24917.440000000002,73,89,2463,139325.53999999998,42
4,1260.0,59,3326.35,18,21,1327,47247.14,18
3,1642.46,4,454.76,34,39,1426,43871.53,36
0,0.0,0,0.0,12,15,0,0.0,28
5,1248.83,63,3410.51,18,25,791,42345.159999999996,5
0,0.0,0,0.0,0,0,197,9213.04,0
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,0,0.0,11,12,0,0.0,0
1,73.39,25,2968.8900000000003,56,74,3393,114890.42,30
0,0.0,0,0.0,0,0,0,0.0,0
0,0.0,2,95.0,2,2,0,0.0,18
0,0.0,10,3784.2300000000005,61,105,33,13783.02,10
6,4196.91,159,5721.349999999999,108,218,1602,72839.27,0
0,0.0,0,0.0,51,67,0,0.0,6
0,0.0,68,5107.09,54,104,25,758.76,10
